<TestUID>9</TestUID><TestGUID>89c8c8b5-9131-422e-a56b-192f33f07338</TestGUID><TypeID>1</TypeID><TestType>Gaze — Center</TestType><VisionDenied>False</VisionDenied><StartDateTime>04.07.2021 15:40:47</StartDateTime><ListSeparator>;</ListSeparator><DecimalSeparator>,</DecimalSeparator>
599868606;-5,31526995781141;-3,08750203839691;0,992661434795345;0,0163626471273587;-0,119539295684925;0,00811719756141672;262,71191406;320,82240295
600034475;-5,29734559977969;-3,17318647810561;0,992661434795345;0,0163626471273587;-0,119539295684925;0,00811719756141672;262,78439331;320,6730423
600200337;-5,23690288609171;-3,17365366686014;0,99265483622246;0,017080602733157;-0,119483785515176;0,00824429250196976;262,86590576;320,23693848
600366157;-5,21010123054341;-3,11921333681051;0,992653504770721;0,0182710390194116;-0,119304242938771;0,00845637230188204;262,99693298;319,80429077
600532026;-5,17950392156618;-2,96027419313732;0,992659136185591;0,0193714438632249;-0,119077067687836;0,00854492528496486;263,12202454;319,52518463
600697889;-5,13084767455573;-2,80261716727462;0,992671147541546;0,0197549467779214;-0,118910068671205;0,00860483955769464;263,26908875;319,32678986
600863757;-5,08465071011503;-2,70092210375161;0,992671147541546;0,0197549467779214;-0,118910068671205;0,00860483955769464;263,28155518;319,30751801
601029577;-5,03056309796602;-2,62864021666294;0,992686228790408;0,0192566702207527;-0,118871257597447;0,00852398885890697;263,30418396;319,40582275
601195446;-5,02597543351561;-2,62161905849119;0,992692327017182;0,0183137973967428;-0,11898478209098;0,00831009624348274;263,25473022;319,615448
601361309;-5,01784449669575;-2,65743404838567;0,992687346249179;0,0174781975941251;-0,119159273214936;0,00820073488522016;263,30674744;319,70334625
601527128;-5,03624850290489;-2,73380950209685;0,992670626070632;0,0171446798161206;-0,119344579452414;0,00823951575492842;263,30326843;319,68663025
601692997;-5,01735767668809;-2,76583603675757;0,992647541388669;0,0173871129464669;-0,119493111682079;0,0083575796445099;263,38020325;319,51729584
601858866;-5,01860436924101;-2,75974534234426;0,992647541388669;0,0173871129464669;-0,119493111682079;0,0083575796445099;263,45651245;319,26300049
602024680;-4,99020817043813;-2,69804787087644;0,992632487003827;0,0179874485485668;-0,119516818532082;0,00852879950076524;263,60301208;319,15494537
602190548;-4,96192766859589;-2,60540049876439;0,992626267885906;0,0184949926649173;-0,119478021584991;0,00871153296748601;263,64990234;318,88193512
602356417;-4,90820420600634;-2,56603487707877;0,992627717218083;0,0186258615705695;-0,119435550281012;0,00885043688816807;263,66795349;318,71989441
602522237;-4,89068520570364;-2,46657971652339;0,992638629036868;0,0182386486922485;-0,119419841695949;0,00864602144748525;263,66322327;318,7009964
602688106;-4,88387092533536;-2,40755328984525;0,992638629036868;0,0182386486922485;-0,119419841695949;0,00864602144748525;263,65420532;318,73836517
602853962;-4,88557553785683;-2,40066949606632;0,992662323808016;0,0175740564031646;-0,119358935294787;0,00812568139483532;263,76272583;318,74466705
603019782;-4,88892134748916;-2,414281487036;0,992697724504925;0,0170998279916185;-0,119174619644837;0,00748503868281981;263,87005615;318,70915985
603185651;-4,84925638778642;-2,41657703047878;0,992741010339771;0,0171180314102353;-0,118843066585955;0,00696030288222031;264,07965088;318,59666443
603351520;-4,80997474264533;-2,40364311211495;0,992788040738441;0,0176174629118644;-0,118400549918206;0,00653535362861042;264,2495575;318,38243103
603517340;-4,73322099982781;-2,36266612837592;0,992832680996985;0,0182912312129025;-0,117942016675607;0,0061793459524478;264,36769104;318,1802063
603683202;-4,67086492213731;-2,28463393509373;0,992832680996985;0,0182912312129025;-0,117942016675607;0,0061793459524478;264,5493927;317,97779846
603849071;-4,62746118370434;-2,21097966195613;0,99286115807578;0,0189277465099025;-0,117612795930163;0,00596635109056549;264,62733459;317,85346985
604014891;-4,56084690717486;-2,13726235679673;0,992843733135842;0,0194061127650322;-0,117708466470048;0,00540888347587172;264,66479492;317,86656952
604180760;-4,53223888219474;-2,09198341243189;0,992837190862192;0,0192258296479375;-0,117796011348455;0,00535776515838622;264,64770508;317,9289093
604346622;-4,51856761462355;-2,09675408837676;0,992819085779624;0,0187212657832286;-0,118026697214694;0,00542157094977727;264,59362793;317,9382019
604512442;-4,52487701981999;-2,11945737073937;0,992792335741605;0,0184009436215184;-0,11829410216661;0,00558443320448724;264,58163452;317,99752808
604678311;-4,54464311971312;-2,12284163506905;0,992792335741605;0,0184009436215184;-0,11829410216661;0,00558443320448724;264,57949829;317,96180725
604844180;-4,54908882995031;-2,14444776279085;0,992762731354147;0,0186868499759546;-0,118476427106964;0,00602242082290082;264,63719177;317,79833221
605010048;-4,54983064553162;-2,13143848136154;0,992762731354147;0,0186868499759546;-0,118476427106964;0,00602242082290082;264,70510864;317,65332031
605175862;-4,52858000346275;-2,07190338490728;0,992768047176985;0,0190985434971414;-0,118350278220745;0,00631211502413775;264,85974121;317,54107666
605341731;-4,50362059474933;-2,01909415529643;0,992782327606671;0,0193324875037388;-0,11817857054974;0,00657458405068394;264,95968628;317,52961731
605507593;-4,44702555146588;-1,97821937531295;0,992797846946666;0,0192259431374327;-0,118046376916523;0,00690237648258117;265,02371216;317,53357697
605673413;-4,41050978294055;-1,97404638191293;0,992797846946666;0,0192259431374327;-0,118046376916523;0,00690237648258117;265,05047607;317,71452332
605839276;-4,38712932271862;-1,97548831548334;0,992800433679582;0,0187161204396642;-0,118080930829395;0,00733691464419884;265,09434509;317,90200806
606005145;-4,37753139577213;-2,04138234738787;0,992780098468464;0,0179703813531218;-0,118325206347733;0,00798962577217115;265,04251099;317,98625946
606170964;-4,36169774047464;-2,10966027199593;0,992735952963394;0,0174209191239535;-0,11872515277175;0,00871766842872113;265,00880432;318,02428436
606336833;-4,38071730671338;-2,14034379671949;0,992682317482686;0,0172384191566639;-0,119142148673718;0,00947403623404047;265,00727844;317,99648285
606502702;-4,39306902411446;-2,15419228897595;0,992682317482686;0,0172384191566639;-0,119142148673718;0,00947403623404047;264,99424744;317,91329193
606668516;-4,39359718843709;-2,14406709562202;0,992632192310899;0,0172114876839638;-0,119503534128704;0,0101966901558082;265,04145813;317,7907486
606834384;-4,39827038281501;-2,11376971029795;0,992591826915586;0,0172271027100343;-0,11977683442914;0,0108702282720082;265,03231812;317,75913239
607000253;-4,38090139879276;-2,069141605543;0,99256621464741;0,0170593279040749;-0,119957584856098;0,0114557736775197;265,03630066;317,80487061
607166073;-4,38420793788513;-2,05762774817097;0,992551567152206;0,0166741690046594;-0,120093118258549;0,0118660060843284;265,01779175;317,82508087
607331942;-4,3827993960956;-2,07428452627832;0,992546977912535;0,0161727392050833;-0,120181796768388;0,012045391904981;265,09468079;317,87511444
607497804;-4,38958023780374;-2,08164468082582;0,992546977912535;0,0161727392050833;-0,120181796768388;0,012045391904981;265,1789856;317,93612671
607663624;-4,36154767388225;-2,09986601004604;0,992548317444056;0,015876782718725;-0,120209437934788;0,0120538707209879;265,27742004;317,79775238
607829493;-4,33081867797815;-2,12208587269236;0,992557287602786;0,0159721220108884;-0,120142597097199;0,0118546230590685;265,39175415;317,57247925
607995362;-4,29472953077219;-2,0716922237561;0,992581775707264;0,0165014524075845;-0,119893081720761;0,0116083510858376;265,51901245;317,31437683
608161169;-4,25275918650063;-1,98965487715978;0,992618701613472;0,0172008162385184;-0,119516476232264;0,0113172689982926;265,64884949;317,07322693
608327038;-4,20605590002083;-1,89566714750824;0,992656655423788;0,0178060653249343;-0,11915052239586;0,0109010660012153;265,7953949;316,79750061
608492907;-4,15844452497891;-1,80785727644363;0,992689631351799;0,0180837194189238;-0,11887629901533;0,0104179571656024;265,90907288;316,64853668
608658776;-4,10472414526737;-1,70746229210588;0,992712956688951;0,0179700551225808;-0,118753724032564;0,00977225929105267;266,0007019;316,58174896
608824596;-4,06311545246416;-1,6532250889877;0,992712956688951;0,0179700551225808;-0,118753724032564;0,00977225929105267;266,07250977;316,64479828
608990458;-4,02962168567199;-1,62890841693558;0,992722530444705;0,0176466174596325;-0,118767989308391;0,00920257496301182;266,13444519;316,67375183
609156327;-4,00345902911788;-1,65186397096064;0,992719657864511;0,0174728719775808;-0,11885405960533;0,00871219557188848;266,20404053;316,62509918
