Frequency,Amplitude,LeftYaw,RightYaw,RotAngleZ,RotAngleY,RotAngleX
0.0,0.0,0.03467048956746726,-0.4909605713064009,-3.043973529293618,0.22841458646171464,-0.08732511090866169
0.0,0.0,0.06106297981128955,-0.5075826912501304,-3.043973529293618,0.22841458646171464,-0.08732511090866169
0.0,0.0,0.09415309757303876,-0.5326862801859763,-3.0428445152025616,0.22563106496236784,-0.08840399653126241
0.0,0.0,0.09204949991749879,-0.5321381683441243,-3.043291543622561,0.22440411638071112,-0.08833771810251534
0.0,0.0,0.09233858605382689,-0.5317291400902018,-3.043291543622561,0.22440411638071112,-0.08833771810251534
0.0,0.0,0.09406148483154003,-0.5307100482095694,-3.044000024453113,0.223541169232103,-0.08811395344910711
0.0,0.0,0.09469753092363502,-0.5295105937441112,-3.0444324164181364,0.222999522621099,-0.08808231856654647
0.0,0.0,0.0946151476997891,-0.5282332085272547,-3.0444324164181364,0.222999522621099,-0.08808231856654647
0.0,0.0,0.09413073534226049,-0.5295911876565997,-3.044057834933097,0.22292671634329952,-0.0883848212209788
0.0,0.0,0.09341084128772005,-0.5267435360820053,-3.0426958043665437,0.22341885362883618,-0.08940453841760387
0.0,0.0,0.09227362989036418,-0.5274820972313116,-3.0414358288987167,0.22449831556393995,-0.09021059266221698
0.0,0.0,0.09238628160447453,-0.5251467379819075,-3.0409127828805675,0.2257432180662926,-0.09055842409704429
0.0,0.0,0.09010352810897788,-0.5247914390029772,-3.0411282637827477,0.2266355487419398,-0.09115598602424413
0.0,0.0,0.08941515922384126,-0.5238330339056849,-3.0411282637827477,0.2266355487419398,-0.09115598602424413
0.0,0.0,0.08785765939457885,-0.5239424565369736,-3.0415880929278707,0.22682539051049977,-0.092302793657141
0.0,0.0,0.08813446170037896,-0.522546527362095,-3.0416689524065172,0.226313804932313,-0.0939725139312273
0.0,0.0,0.08831786195332295,-0.5217624261581484,-3.041298238250752,0.22537598112737545,-0.09583798799320498
0.0,0.0,0.08882900579029322,-0.5199818033638077,-3.040525009878831,0.22440061717393833,-0.09755133584006703
0.0,0.0,0.0889532256103886,-0.5189817197954557,-3.040525009878831,0.22440061717393833,-0.09755133584006703
0.0,0.0,0.08871543029217975,-0.5177016381279955,-3.0397317498027547,0.22391525141623037,-0.09937885722501338
0.0,0.0,0.08912156235841683,-0.5164938279946173,-3.038958553687689,0.22428992251939794,-0.10138737268253184
0.0,0.0,0.08861168352296435,-0.516391496029731,-3.0386054020626734,0.22550795216353414,-0.10293605495769054
0.0,0.0,0.08827452732896031,-0.516274549968363,-3.0386184865599155,0.22709611790363748,-0.10354452591349173
0.0,0.0,0.0881678177930322,-0.5160865640849169,-3.038975745752826,0.22852287255075243,-0.10345297989382196
0.0,0.0,0.08685190828653201,-0.5171286257299513,-3.038975745752826,0.22852287255075243,-0.10345297989382196
0.0,0.0,0.08552321560679946,-0.518091891096233,-3.039700318480357,0.2293882233510538,-0.10330060974256927
0.0,0.0,0.08577199646450488,-0.5193488032622096,-3.0416946954004107,0.22946004290488098,-0.10383509894483645
0.0,0.0,0.08470252090499951,-0.5189322182886938,-3.041891133478133,0.2288852757020594,-0.10361367543705402
0.0,0.0,0.08583160966103064,-0.5214144841617295,-3.0414787454762306,0.22793351630567038,-0.10287114702369582
0.0,0.0,0.08556841444392514,-0.5225473595999356,-3.0414787454762306,0.22793351630567038,-0.10287114702369582
0.0,0.0,0.08639812228153933,-0.5230198043773157,-3.0408496239254657,0.22693276207532964,-0.10178982708512851
0.0,0.0,0.08678728501820557,-0.523635527221342,-3.0400012233584284,0.2261382859841139,-0.10052902283329246
0.0,0.0,0.08598871119821008,-0.5252102543739058,-3.039320789355412,0.22567629542916112,-0.09943823798332119
0.0,0.0,0.08680412951210031,-0.5243152325105574,-3.038754536563848,0.22554299076070716,-0.09853627435317858
0.0,0.0,0.08597844138325647,-0.5250100179494455,-3.0383481801896,0.2255444819587944,-0.09772705060654907
0.0,0.0,0.0849419141198624,-0.5262334408647142,-3.0383481801896,0.2255444819587944,-0.09772705060654907
0.0,0.0,0.0846205454776955,-0.5270357514326143,-3.0381384284425037,0.22549186703169877,-0.09711914946674405
0.0,0.0,0.08440477117275023,-0.5275384896673939,-3.0381092901104436,0.22526567978160772,-0.0966001788725972
0.0,0.0,0.08409958955658398,-0.5277127269817123,-3.0383569886196544,0.2249238327573213,-0.0958688829085208
0.0,0.0,0.08409427987916063,-0.5282388011655439,-3.038885410413556,0.22446325961962987,-0.09492116108601678
0.0,0.0,0.0751441611142177,-0.5147991254349454,-3.039575497547743,0.22392952092811047,-0.09404943771463348
0.0,0.0,0.03779541990402562,-0.46659284706925763,-3.039575497547743,0.22392952092811047,-0.09404943771463348
0.0,0.0,0.030680497929823913,-0.4254680139106314,-3.0396357933914264,0.22339093264058585,-0.09354845897616038
0.0,0.0,0.03087497734902155,-0.4162876315799375,-3.0380989888520875,0.22335452124503696,-0.09278586980985892
0.0,0.0,0.031087782645470297,-0.4152356829493562,-3.037230110398181,0.22361308244435385,-0.09255424078147279
0.0,0.0,0.03184818379630977,-0.4130445671624935,-3.037213664450413,0.2243616807066049,-0.09182629751738336
0.0,0.0,0.03143803826308616,-0.4101997451965572,-3.0385579818960085,0.22511776424404983,-0.09056549795745639
0.0,0.0,0.030654401031735737,-0.40931737334838675,-3.0385579818960085,0.22511776424404983,-0.09056549795745639
0.0,0.0,0.028416519720012332,-0.4133488998960623,-3.0406242874391367,0.2252934335909229,-0.08939069034764913
0.0,0.0,0.026527300290439943,-0.4167874070480045,-3.042342059203083,0.22461620797756776,-0.08873557792351949
0.0,0.0,0.025924955669702068,-0.41913831250027195,-3.043774661930782,0.22341129707936336,-0.0887449026799576
0.0,0.0,0.02526655983039643,-0.42028297242630164,-3.04436448639558,0.22194931731141399,-0.08955590203529429
0.0,0.0,0.011925467873509397,-0.4139581978639588,-3.044345554146182,0.22069569528829014,-0.09045705810383886
0.0,0.0,-0.015037199958212354,-0.3831264157394616,-3.044345554146182,0.22069569528829014,-0.09045705810383886
0.0,0.0,-0.02959461480129012,-0.3543665396535324,-3.0441130942335723,0.21997394204074094,-0.09113577774339543
0.0,0.0,-0.028230631075924804,-0.3482732270794311,-3.0437080348677634,0.21981307814338447,-0.09154715927942902
0.0,0.0,-0.028550008589057953,-0.3466688722597401,-3.0432801669608884,0.2199844514096876,-0.09190800471874816
0.0,0.0,-0.029616076134605877,-0.34299946904128803,-3.0425756751283886,0.21991670705005983,-0.09254447963352241
0.0,0.0,-0.029336123808578904,-0.3412894865948618,-3.0425756751283886,0.21991670705005983,-0.09254447963352241
0.0,0.0,-0.029610672830425455,-0.336230212893011,-3.0413623405587105,0.21931562338193,-0.09331049288636084
0.0,0.0,-0.029440374081687898,-0.32980533676319485,-3.0395992589862058,0.21839847566470105,-0.0939572370506685
0.0,0.0,-0.02869501146862896,-0.3276731434154502,-3.0373251068870455,0.21764012446426584,-0.09434162752426012
0.0,0.0,-0.027889332418068936,-0.3213414113447595,-3.035115127721856,0.21742489929950182,-0.09447754574872125
0.0,0.0,-0.02562418075290204,-0.3217604930317971,-3.033430014460295,0.2178592494096021,-0.09428485868439296
0.0,0.0,-0.02696722745479121,-0.3163643294520513,-3.033430014460295,0.2178592494096021,-0.09428485868439296
0.0,0.0,-0.026878034444814174,-0.31595703225283733,-3.0324327445248933,0.21880527567653374,-0.0938162182285911
0.0,0.0,-0.025604908205107194,-0.3177489069027835,-3.032325772993853,0.21999370890489356,-0.09399678760954266
0.0,0.0,-0.026538314958260943,-0.3121458489958522,-3.0329657206779572,0.22094761505551652,-0.09438663178419748
0.0,0.0,-0.027199692289630706,-0.3116751685626943,-3.033284051091194,0.22133444226160526,-0.09553153854186469
0.0,0.0,-0.028323587881536178,-0.3130426684929363,-3.0328481194077734,0.22140651375728293,-0.09708577392754769
0.0,0.0,-0.029505513337475555,-0.3161458503741239,-3.0328481194077734,0.22140651375728293,-0.09708577392754769
0.0,0.0,-0.03078132354421863,-0.31748958159163704,-3.0319426536007517,0.22140707917417224,-0.09829045618065457
0.0,0.0,-0.03090347525328,-0.3167989240524386,-3.0307568365622353,0.22150982205075742,-0.09880340429218215
0.0,0.0,-0.035905861337533165,-0.3003671868371361,-3.029851843457533,0.2216960831732555,-0.09894215091153047
0.0,0.0,-0.05624470554333413,-0.25868530360224934,-3.0290467491620343,0.22177488890891173,-0.09933541916449862
0.0,0.0,-0.05680109815170053,-0.2387361464429542,-3.0285702038347244,0.2217143560517325,-0.09988270579803693
0.0,0.0,-0.05525597369912859,-0.2365538190876888,-3.0285702038347244,0.2217143560517325,-0.09988270579803693
0.0,0.0,-0.0554294162263092,-0.23529351139132243,-3.0285040929540634,0.22141029724610206,-0.10030439479271269
0.0,0.0,-0.05567718175384904,-0.23341579973049162,-3.0289803222346627,0.22077511419154439,-0.1003749898458084
0.0,0.0,-0.05543936562969417,-0.2300428229861222,-3.0291078425751086,0.21978126371783802,-0.09972230825141892
0.0,0.0,-0.054884637497009066,-0.23011958860454373,-3.0292439627911474,0.21885709543537146,-0.09862420510802927
0.0,0.0,-0.05466481019377984,-0.23173181639420726,-3.029955940783562,0.21846977557477487,-0.09704069258795833
0.0,0.0,-0.054341065512577884,-0.2341439412620329,-3.029955940783562,0.21846977557477487,-0.09704069258795833
0.0,0.0,-0.053806023966013354,-0.23494252340440677,-3.0310731769084582,0.21859941904487767,-0.09526855254842648
